EDAD_VICTIMA,FECHA_x,FECHA_AA,FECHA_DD,FECHA_DECESO,FECHA_MM,ID,ROL_VICTIMA,SEXO_VICTIMA,VH_VICTIMA,AAAA,Altura,Calle,COMUNA,Cruce,DD,Dirección Normalizada,FECHA_y,HH,HORA,LUGAR_HECHO,MM,N_VICTIMAS,PARTICIPANTES,POSX,POSY,TIPO_CALLE,VH_ACUSADO,VICTIMA,XY (CABA)
87,27/6/2016,2016,27,5/7/2016,6,2016-0082,PEATON,MASCULINO,PEATON,2016,2384.0,LA PLATA AV.,4,,27,LA PLATA AV. 2384,27/6/2016,18,18:24,AV LA PLATA 2384,6,1,PEATON-AUTO,-58.42273092,-34.64228803,AVENIDA,AUTO,PEATON,POINT (103719.51591058 98555.13443768)
76,28/6/2016,2016,28,29/6/2016,6,2016-0083,PEATON,FEMENINO,PEATON,2016,,"ALBERDI, JUAN BAUTISTA AV.",6,PUAN,28,"ALBERDI, JUAN BAUTISTA AV. Y PUAN",28/6/2016,20,20:46,AV JUAN B ALBERDI Y PUAN,6,1,PEATON-MOTO,-58.44788671,-34.62539009,AVENIDA,MOTO,PEATON,POINT (101413.41644585 100430.31523295)
57,29/6/2016,2016,29,8/7/2016,6,2016-0084,PEATON,MASCULINO,PEATON,2016,,"PELLEGRINI, CARLOS",1,TUCUMAN,29,"PELLEGRINI, CARLOS Y TUCUMAN",29/6/2016,22,22:00,CARLOS PELLEGRINI Y TUCUMAN,6,1,PEATON-PASAJEROS,-58.38110563,-34.60135531,CALLE,PASAJEROS,PEATON,POINT (107539.54864414 103093.65031518)
SD,29/6/2016,2016,29,SD,6,2016-0085,SD,MASCULINO,MOTO,2016,,"RABANAL, FRANCISCO, INTENDENTE AV.",4,EREZCANO,29,"RABANAL, FRANCISCO, INTENDENTE AV. Y EREZCANO",29/6/2016,22,22:00,AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO,6,1,MOTO-MOVIL,-58.42378834,-34.65734100,AVENIDA,OTRO,MOTO,POINT (103621.92252760 96885.28433165)
75,30/6/2016,2016,30,1/7/2016,6,2016-0086,PEATON,MASCULINO,PEATON,2016,,OLIVERA AV.,10,"FALCON, RAMON L.,CNEL.",30,"OLIVERA AV. Y FALCON, RAMON L.,CNEL.",30/6/2016,16,16:10,AV OLIVERA Y RAMON FALCON,6,1,PEATON-PASAJEROS,-58.48727942,-34.63652467,AVENIDA,PASAJEROS,PEATON,POINT (97801.31825511 99194.93911759)
23,3/7/2016,2016,3,3/7/2016,7,2016-0087,CONDUCTOR,MASCULINO,MOTO,2016,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,,3,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI Y CASEROS AV.,2/7/2016,0,00:10,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI Y AV CASEROS,7,1,MOTO-OBJETO FIJO,-58.37864583,-34.62907067,AUTOPISTA,OBJETO FIJO,MOTO,POINT (107762.62066736 100018.90176187)
70,11/7/2016,2016,11,14/7/2016,7,2016-0088,PEATON,FEMENINO,PEATON,2016,,CERETTI,12,NU?EZ,11,CERETTI Y NUÃ‘EZ,11/7/2016,15,15:30,CERETTI Y NUÑEZ,7,1,PEATON-AUTO,-58.50151750,-34.56767549,CALLE,AUTO,PEATON,POINT (96492.89040317 106832.19475660)
35,14/7/2016,2016,14,14/7/2016,7,2016-0089,PEATON,MASCULINO,PEATON,2016,,"LUGONES, LEOPOLDO AV.",13,LA PAMPA,14,"LUGONES, LEOPOLDO AV. Y LA PAMPA",14/7/2016,6,06:40,AV LUGONES Y LA PAMPA,7,1,PEATON-AUTO,-58.43233425,-34.55185825,AUTOPISTA,AUTO,PEATON,POINT (102842.06561704 108587.10659007)
60,14/7/2016,2016,14,15/7/2016,7,2016-0090,PEATON,MASCULINO,PEATON,2016,,"SALGUERO, JERONIMO",5,RIVADAVIA AV.,14,"SALGUERO, JERONIMO Y RIVADAVIA AV.",14/7/2016,22,22:00,JERONIMO SALGUERO Y AV RIVADAVIA,7,1,PEATON-PASAJEROS,-58.41971993,-34.61112240,AVENIDA,PASAJEROS,PEATON,POINT (103997.04813615 102012.34139150)
24,15/7/2016,2016,15,15/7/2016,7,2016-0092,CONDUCTOR,MASCULINO,MOTO,2016,,"PAZ, GRAL. AV.",13,DEL LIBERTADOR AV.,15,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",15/7/2016,11,11:00,AV GRAL PAZ Y AV LIBERTADOR,7,1,MOTO-CARGAS,-58.46743471,-34.53476874,GRAL PAZ,CARGAS,MOTO,POINT (99620.34936816 110483.29286598)
35,17/7/2016,2016,17,19/7/2016,7,2016-0093,CONDUCTOR,MASCULINO,AUTO,2016,,"ALBERDI, JUAN BAUTISTA AV.",6,"MITRE, EMILIO",17,"ALBERDI, JUAN BAUTISTA AV. Y MITRE, EMILIO",17/7/2016,3,03:30,AV JUAN B ALBERDI Y EMILIO MITRE,7,1,AUTO-AUTO,-58.44362126,-34.62301748,AVENIDA,AUTO,AUTO,POINT (101804.61714036 100693.45218194)
29,23/7/2016,2016,23,23/7/2016,7,2016-0095,CONDUCTOR,MASCULINO,MOTO,2016,,MERCEDES,11,MOSCONI GENERAL AV.,23,MERCEDES Y MOSCONI GENERAL AV.,23/7/2016,6,06:12,MERCEDES Y AV GRAL MOSCONI,7,1,MOTO-AUTO,-58.51713095,-34.59546519,AVENIDA,AUTO,MOTO,POINT (95061.77375682 103748.74085597)
SD,25/7/2016,2016,25,SD,7,2016-0096,CONDUCTOR,MASCULINO,MOTO,2016,,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,8,,25,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,25/7/2016,7,07:00,"AUTOPISTA DELLEPIANE LUIS TTE. GRAL. KM. 2,3",7,1,MOTO-CARGAS,-58.47433193007387,-34.66684950051973,AUTOPISTA,CARGAS,MOTO,POINT (. .)
80,26/7/2016,2016,26,12/8/2016,7,2016-0097,PEATON,MASCULINO,PEATON,2016,,SOLIS,1,MEXICO,26,SOLIS Y MEXICO,26/7/2016,18,18:45,SOLIS Y MEXICO,7,1,PEATON-AUTO,-58.39038605,-34.61562810,CALLE,AUTO,PEATON,POINT (106687.13301820 101510.97040757)
43,27/7/2016,2016,27,SD,7,2016-0098,CONDUCTOR,FEMENINO,MOTO,2016,,SAN JUAN AV.,3,ALBERTI,27,SAN JUAN AV. Y ALBERTI,27/7/2016,16,16:08,AV SAN JUAN Y ALBERTI,7,1,MOTO-CARGAS,-58.40042405,-34.62356174,AVENIDA,CARGAS,MOTO,POINT (105765.97394356 100631.47718024)
45,29/7/2016,2016,29,SD,7,2016-0099,CONDUCTOR,MASCULINO,CARGAS,2016,,MOSCONI GENERAL AV.,11,"PAZ, GRAL. AV.",29,"MOSCONI GENERAL AV. Y PAZ, GRAL. AV.",29/7/2016,16,16:00,AV GRAL MOSCONI Y AV GRAL PAZ,7,1,CARGAS-CARGAS,-58.52340614,-34.59798754,GRAL PAZ,CARGAS,CARGAS,POINT (94486.28631712 103468.59928582)
57,3/8/2016,2016,3,3/8/2016,8,2016-0100,CONDUCTOR,MASCULINO,MOTO,2016,,"PAZ, GRAL. AV.",12,DONADO,3,"PAZ, GRAL. AV. Y DONADO",3/8/2016,23,23:27,AV GRAL PAZ  Y DONADO,8,1,MOTO-OBJETO FIJO,-58.49491054,-34.54795581,GRAL PAZ,OBJETO FIJO,MOTO,POINT (97098.48468623 109019.96106626)
67,7/8/2016,2016,7,SD,8,2016-0101,SD,MASCULINO,SD,2016,,"PAZ, GRAL. AV.",9,"CHAVEZ, JORGE",7,"PAZ, GRAL. AV. Y CHAVEZ, JORGE",7/8/2016,19,19:42,AV GRAL PAZ Y JORGE CHAVEZ,8,1,SD-SD,-58.52932872,-34.65014993,GRAL PAZ,SD,SD,POINT (93946.81673714 97681.68907836)
29,10/8/2016,2016,10,SD,8,2016-0102,CONDUCTOR,MASCULINO,MOTO,2016,,"PERON, EVA AV.",9,"SUAREZ, JOSE LEON",10,"PERON, EVA AV. Y SUAREZ, JOSE LEON",10/8/2016,23,23:37,AV EVA PERON Y JOSE LEON SUAREZ,8,1,MOTO-CARGAS,-58.50011639,-34.67316502,AVENIDA,CARGAS,MOTO,POINT (96625.80612216 95129.90776954)
21,14/8/2016,2016,14,15/8/2016,8,2016-0104,CONDUCTOR,MASCULINO,MOTO,2016,,ZINNY,9,SANTIAGO DE COMPOSTELA AV.,14,ZINNY Y SANTIAGO DE COMPOSTELA AV.,14/8/2016,21,21:15,ZINNY Y AV SANTIAGO DE COMPOSTELA,8,1,MOTO-PASAJEROS,-58.46635001,-34.65624369,AVENIDA,PASAJEROS,MOTO,POINT (99720.41444035 97007.69579491)
19,17/8/2016,2016,17,26/8/2016,8,2016-0105,PEATON,MASCULINO,PEATON,2016,,"LACROZE, FEDERICO AV.",15,FRAGA,17,"LACROZE, FEDERICO AV. Y FRAGA",17/8/2016,0,00:05,AV FEDERICO LACROZE Y FRAGA,8,1,PEATON-PASAJEROS,-58.45343236,-34.58435809,AVENIDA,PASAJEROS,PEATON,POINT (100905.28580812 104982.19279501)
38,19/8/2016,2016,19,SD,8,2016-0106,PEATON,MASCULINO,PEATON,2016,,"PELLEGRINI, CARLOS",1,DEL LIBERTADOR AV.,19,"PELLEGRINI, CARLOS Y DEL LIBERTADOR AV.",19/8/2016,21,21:02,CARLOS PELLEGRINI Y AV DEL LIBERTADOR,8,1,PEATON-PASAJEROS,-58.38090932,-34.58927731,AVENIDA,PASAJEROS,PEATON,POINT (107558.64146875 104433.48706482)
21,20/8/2016,2016,20,SD,8,2016-0107,CONDUCTOR,MASCULINO,MOTO,2016,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,,20,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI Y DON PEDRO DE MENDOZA AV.,20/8/2016,8,08:22,AUTOPISTA 9 DE JULIO SUR ALT AV MENDOZA,8,1,MOTO-AUTO,-58.37157668,-34.65429986,AUTOPISTA,AUTO,MOTO,POINT (108408.31858686 97219.56218484)
53,24/8/2016,2016,24,24/8/2016,8,2016-0109,CONDUCTOR,FEMENINO,AUTO,2016,,AUTOPISTA PERITO MORENO,9,BARRAGAN,24,AUTOPISTA PERITO MORENO Y BARRAGAN,24/8/2016,5,05:45,AUTOPISTA PERITO MORENO Y BARRAGAN,8,1,AUTO-OBJETO FIJO,-58.52280139,-34.63659934,AUTOPISTA,OBJETO FIJO,AUTO,POINT (94544.31344300 99185.28796442)
57,24/8/2016,2016,24,SD,8,2016-0110,PEATON,MASCULINO,PEATON,2016,,"ALBERDI, JUAN BAUTISTA AV.",9,CARHUE,24,"ALBERDI, JUAN BAUTISTA AV. Y CARHUE",24/8/2016,20,20:21,AV ALBERDI Y CARHUE,8,1,PEATON-SD,-58.51232237,-34.65903530,AVENIDA,SD,PEATON,POINT (95506.35959227 96696.89655626)
27,25/8/2016,2016,25,25/8/2016,8,2016-0111,CONDUCTOR,MASCULINO,MOTO,2016,,LUGONES,15,LA PAMPA,25,LUGONES Y LA PAMPA,25/8/2016,9,09:30,AUTOPISTA LEOPOLDO LUGONES Y LA PAMPA,8,1,MOTO-CARGAS,-58.47461905,-34.57663634,AUTOPISTA,CARGAS,MOTO,POINT (98961.36262767 105838.76329094)
24,27/8/2016,2016,27,27/8/2016,8,2016-0112,CONDUCTOR,MASCULINO,MOTO,2016,,AUTOPISTA 25 DE MAYO,1,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,27,AUTOPISTA 25 DE MAYO Y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,27/8/2016,4,04:40,AUTOPISTA 25 DE MAYO AUTOPISTA 1 SUR ARTURO FRONDIZI,8,1,MOTO-OBJETO FIJO,-58.38268809,-34.62282019,AUTOPISTA,OBJETO FIJO,MOTO,POINT (107392.50226602 100712.59265582)
60,27/8/2016,2016,27,SD,8,2016-0113,PEATON,FEMENINO,PEATON,2016,,"ALBERDI, JUAN BAUTISTA AV.",9,GUARDIA NACIONAL,27,"ALBERDI, JUAN BAUTISTA AV. Y GUARDIA NACIONAL",27/8/2016,16,16:45,AV JUAN BAUTISTA ALBERDI Y GUARDIA NACIONAL,8,1,PEATON-PASAJEROS,-58.49603546,-34.64564271,AVENIDA,PASAJEROS,PEATON,POINT (96998.81124177 98183.20743664)
55,31/8/2016,2016,31,31/8/2016,8,2016-0114,CICLISTA,FEMENINO,BICICLETA,2016,1410.0,"SALGUERO, JERONIMO",14,,31,"SALGUERO, JERONIMO 1410",31/8/2016,11,11:20,SALGUERO 1410,8,1,BICICLETA-CARGAS,-58.41848605,-34.59394733,CALLE,CARGAS,BICICLETA,POINT (104111.05146856 103917.57944765)
SD,2/9/2016,2016,2,SD,9,2016-0115,SD,MASCULINO,SD,2016,,ARIAS,12,TRONADOR,2,ARIAS Y TRONADOR,2/9/2016,11,11:50,ARIAS Y TRONADOR,9,1,SD-CARGAS,-58.48935041,-34.54917673,CALLE,CARGAS,SD,POINT (97608.87024259 108884.67029908)
30,2/9/2016,2016,2,2/9/2016,9,2016-0116,CONDUCTOR,MASCULINO,MOTO,2016,,27 DE FEBRERO AV.,8,ESCALADA AV.,2,27 DE FEBRERO AV. Y ESCALADA AV.,2/9/2016,20,20:20,AV 27 DE FEBRERO Y AV ESCALADA,9,1,MOTO-AUTO,-58.44451316,-34.68475866,AVENIDA,AUTO,MOTO,POINT (101721.59002217 93844.25656649)
43,3/9/2016,2016,3,SD,9,2016-0117,CONDUCTOR,MASCULINO,AUTO,2016,,DEL LIBERTADOR AV.,14,TAGLE,3,DEL LIBERTADOR AV. Y TAGLE,3/9/2016,15,15:30,AV DEL LIBERTADOR Y TAGLE,9,1,AUTO-AUTO,-58.39936478,-34.58271474,AVENIDA,AUTO,AUTO,POINT (105865.95849347 105162.71037105)
27,4/9/2016,2016,4,4/9/2016,9,2016-0118,CONDUCTOR,MASCULINO,AUTO,2016,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,,4,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 2.9,4/9/2016,3,03:30,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI KM 2.9,9,1,AUTO-AUTO,-58.37936704,-34.62694503,AUTOPISTA,AUTO,AUTO,POINT (107696.68171812 100254.76268710)
SD,4/9/2016,2016,4,SD,9,2016-0119,PASAJERO_ACOMPAÑANTE,FEMENINO,SD,2016,,"LARRALDE, CRISOLOGO AV.",12,TRIUNVIRATO AV.,4,"LARRALDE, CRISOLOGO AV. Y TRIUNVIRATO AV.",4/9/2016,6,06:40,CRISOLOGO LARRALDE Y AVDA TRIUNVIRATO,9,1,SD-SD,-58.49659234,-34.56353635,AVENIDA,SD,SD,POINT (96944.69676081 107291.52292157)
49,13/9/2016,2016,13,13/9/2016,9,2016-0122,CICLISTA,MASCULINO,BICICLETA,2016,4233.0,"PERON, EVA AV.",9,,13,"PERON, EVA AV. 4233",13/9/2016,7,07:10,AV EVA PERON 4233,9,1,BICICLETA-PASAJEROS,-58.47256391,-34.65194557,AVENIDA,PASAJEROS,BICICLETA,POINT (99150.75069529 97484.46650280)
58,14/9/2016,2016,14,SD,9,2016-0123,CONDUCTOR,FEMENINO,MOTO,2016,,ASAMBLEA AV.,7,"BONORINO, ESTEBAN, CNEL. AV.",14,"ASAMBLEA AV. Y BONORINO, ESTEBAN, CNEL. AV.",14/9/2016,9,09:00,AV ASAMBLEA Y AV CNEL ESTEBAN BONORINO,9,1,MOTO-AUTO,-58.45130953,-34.64053676,AVENIDA,AUTO,MOTO,POINT (101099.34592952 98750.07827754)
67,16/9/2016,2016,16,SD,9,2016-0124,PEATON,MASCULINO,PEATON,2016,,RIVADAVIA AV.,7,RIVERA INDARTE AV.,16,RIVADAVIA AV. Y RIVERA INDARTE AV.,16/9/2016,15,15:24,AVDA RIVADAVIA Y RIVERA INDARTE,9,1,PEATON-PASAJEROS,-58.46271207,-34.62884871,AVENIDA,PASAJEROS,PEATON,POINT (100053.89791316 100046.73776995)
30,17/9/2016,2016,17,SD,9,2016-0125,CONDUCTOR,MASCULINO,MOTO,2016,,AUTOPISTA PERITO MORENO,10,"ALBERDI, JUAN BAUTISTA AV.",17,"AUTOPISTA PERITO MORENO Y ALBERDI, JUAN BAUTISTA AV.",17/9/2016,12,12:14,AUTOPISTA PERITO MORENO Y AV JUAN B ALBERDI,9,1,MOTO-MOTO,-58.49020869,-34.64243791,AUTOPISTA,MOTO,MOTO,POINT (97532.91184699 98538.89061454)
37,18/9/2016,2016,18,SD,9,2016-0126,CONDUCTOR,MASCULINO,AUTO,2016,,IRIGOYEN,10,TINOGASTA,18,IRIGOYEN Y TINOGASTA,18/9/2016,22,22:45,IRIGOYEN Y TINOGASTA,9,2,AUTO-CARGAS,-58.52572109,-34.62125906,CALLE,CARGAS,AUTO,POINT (94275.54271123 100886.87954649)
60,18/9/2016,2016,18,SD,9,2016-0126,PASAJERO_ACOMPAÑANTE,MASCULINO,AUTO,2016,,IRIGOYEN,10,TINOGASTA,18,IRIGOYEN Y TINOGASTA,18/9/2016,22,22:45,IRIGOYEN Y TINOGASTA,9,2,AUTO-CARGAS,-58.52572109,-34.62125906,CALLE,CARGAS,AUTO,POINT (94275.54271123 100886.87954649)
50,24/9/2016,2016,24,SD,9,2016-0127,PEATON,MASCULINO,PEATON,2016,,"ACOSTA, MARIANO",8,"ROCA, CNEL. AV.",24,"ACOSTA, MARIANO Y ROCA, CNEL. AV.",24/9/2016,10,10:25,AV MARIANO ACOSTA Y AV CNEL ROCA,9,1,PEATON-PASAJEROS,-58.44094791,-34.66677111,AVENIDA,PASAJEROS,PEATON,POINT (102048.72946345 95839.63478990)
81,2/10/2016,2016,2,2/10/2016,10,2016-0128,PEATON,FEMENINO,PEATON,2016,,CASTRO,5,PAVON AV.,2,CASTRO Y PAVON AV.,2/10/2016,11,11:30,CASTRO Y AV PAVON,10,1,PEATON-PASAJEROS,-58.41914024,-34.63053890,AVENIDA,PASAJEROS,PEATON,POINT (104049.28528337 99858.37522846)
29,4/10/2016,2016,4,4/10/2016,10,2016-0130,CONDUCTOR,MASCULINO,MOTO,2016,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,,4,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI Y BRASIL,4/10/2016,12,12:30,AUTOPISTA 9 DE JULIO SUR Y AV BRASIL,10,1,MOTO-CARGAS,-58.37910942,-34.62764717,AUTOPISTA,CARGAS,MOTO,POINT (107720.24059557 100176.85101454)
35,9/10/2016,2016,9,SD,10,2016-0131,PEATON,MASCULINO,PEATON,2016,3500.0,MIRAVE,4,,9,MIRAVE 3500,9/10/2016,19,19:13,MIRAVE 3500,10,1,PEATON-AUTO,-58.39871183,-34.64539318,CALLE,AUTO,PEATON,POINT (105921.45515383 98209.53178328)
30,10/10/2016,2016,10,10/10/2016,10,2016-0132,PASAJERO_ACOMPAÑANTE,MASCULINO,AUTO,2016,,SAN JUAN AV.,3,24 DE NOVIEMBRE,10,SAN JUAN AV. Y 24 DE NOVIEMBRE,10/10/2016,2,02:30,AV SAN JUAN Y 24 DE NOVIEMBRE,10,1,AUTO-PASAJEROS,-58.41036975,-34.62477021,AVENIDA,PASAJEROS,AUTO,POINT (104853.84131654 100497.93573387)
41,14/10/2016,2016,14,25/10/2016,10,2016-0133,CONDUCTOR,MASCULINO,MOTO,2016,,LAS HERAS GENERAL AV.,14,SANCHEZ DE BUSTAMANTE,14,LAS HERAS GENERAL AV. Y SANCHEZ DE BUSTAMANTE,14/10/2016,0,00:05,AV LAS HERAS Y SANCHEZ DE BUSTAMANTE,10,1,MOTO-AUTO,-58.40204698,-34.58342690,AVENIDA,AUTO,MOTO,POINT (105619.82089682 105083.85914124)
25,23/10/2016,2016,23,23/10/2016,10,2016-0134,CONDUCTOR,MASCULINO,MOTO,2016,,PIEDRA BUENA AV.,8,2 DE ABRIL DE 1982,23,PIEDRA BUENA AV. Y 2 DE ABRIL DE 1982,23/10/2016,5,05:00,AV PIEDRA BUENA Y 2 DE ABRIL 1982,10,1,MOTO-OBJETO FIJO,-58.48935287,-34.67648597,AVENIDA,OBJETO FIJO,MOTO,POINT (97612.37609226 94761.81268260)
29,24/10/2016,2016,24,25/10/2016,10,2016-0135,PEATON,MASCULINO,PEATON,2016,,"FIGUEROA ALCORTA, PRES. AV.",14,"PINEDO, INT.",24,"FIGUEROA ALCORTA, PRES. AV. Y PINEDO, INT.",24/10/2016,5,05:00,AV FIGUEROA ALCORTA  Y PINEDO,10,1,PEATON-SD,-58.42260225,-34.56403694,AVENIDA,SD,PEATON,POINT (103734.76257993 107235.78328415)
SD,25/10/2016,2016,25,SD,10,2016-0136,CONDUCTOR,SD,MOTO,2016,,AUTOPISTA BUENOS AIRES - LA PLATA,4,,25,,25/10/2016,0,00:00,AU BUENOS AIRES - LA PLATA KM. 4,10,1,MOTO-CARGAS,.,.,AUTOPISTA,CARGAS,MOTO,POINT (. .)
30,25/10/2016,2016,25,SD,10,2016-0137,CONDUCTOR,MASCULINO,MOTO,2016,,SAN MARTIN AV.,11,LADINES,25,SAN MARTIN AV. Y LADINES,25/10/2016,0,00:39,AV SAN MARTIN Y LADINES,10,1,MOTO-MOTO,-58.51537091,-34.59035925,AVENIDA,MOTO,MOTO,POINT (95222.93546397 104315.24453153)
33,27/10/2016,2016,27,SD,10,2016-0138,CICLISTA,FEMENINO,BICICLETA,2016,,CABILDO AV.,13,BLANCO ENCALADA,27,CABILDO AV. Y BLANCO ENCALADA,27/10/2016,20,20:30,AV CABILDO Y BLANCO ENCALADA,10,1,BICICLETA-CARGAS,-58.45909670,-34.55922742,AVENIDA,CARGAS,BICICLETA,POINT (100385.69739031 107770.04028070)
35,28/10/2016,2016,28,SD,10,2016-0139,PASAJERO_ACOMPAÑANTE,FEMENINO,MOTO,2016,,"FIGUEROA ALCORTA, PRES. AV.",14,DORREGO AV.,28,"FIGUEROA ALCORTA, PRES. AV. Y DORREGO AV.",28/10/2016,23,23:00,AV PRESIDENTE FIGUEROA ALCORTA Y AV DORREGO,10,1,MOTO-MOTO,-58.42008769,-34.56539579,AVENIDA,MOTO,MOTO,POINT (103965.45958231 107084.94812768)
20,31/10/2016,2016,31,SD,10,2016-0140,PASAJERO_ACOMPAÑANTE,MASCULINO,PASAJEROS,2016,,JURAMENTO AV.,13,VUELTA DE OBLIGADO,31,JURAMENTO AV. Y VUELTA DE OBLIGADO,31/10/2016,2,02:58,AV JURAMENTO Y VUELTA DE OBLIGADO,10,1,PASAJEROS-PASAJEROS,-58.45566399,-34.56147293,AVENIDA,PASAJEROS,PASAJEROS,POINT (100700.71684791 107520.92282315)
46,5/11/2016,2016,5,5/11/2016,11,2016-0142,CONDUCTOR,MASCULINO,MOTO,2016,,DEL LIBERTADOR AV.,1,"RAMOS MEJIA, JOSE MARIA, DR. AV.",5,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",5/11/2016,23,23:30,AV DEL LIBERTADOR Y AV RAMOS MEJIA,11,1,MOTO-PASAJEROS,-58.37533517,-34.59276462,AVENIDA,PASAJEROS,MOTO,POINT (108069.68986814 104046.20018024)
35,6/11/2016,2016,6,SD,11,2016-0143,CONDUCTOR,MASCULINO,MOTO,2016,,27 DE FEBRERO AV.,8,ESCALADA AV.,6,27 DE FEBRERO AV. Y ESCALADA AV.,6/11/2016,4,04:41,AV 27 DE FEBRERO Y AV ESCALADA,11,1,MOTO-SD,-58.44451316,-34.68475866,AVENIDA,SD,MOTO,POINT (101721.59002217 93844.25656649)
83,7/11/2016,2016,7,SD,11,2016-0144,PEATON,MASCULINO,PEATON,2016,984.0,"BROWN, ALTE. AV.",4,,7,"BROWN, ALTE. AV. 984",7/11/2016,12,12:10,AV. ALTE. BROWN 984,11,1,PEATON-PASAJEROS,-58.35975012,-34.63343907,AVENIDA,PASAJEROS,PEATON,POINT (109494.82838112 99532.69117874)
39,7/11/2016,2016,7,7/11/2016,11,2016-0145,CONDUCTOR,MASCULINO,MOTO,2016,,DEL LIBERTADOR AV.,13,LA PAMPA,7,DEL LIBERTADOR AV. Y LA PAMPA,7/11/2016,20,20:56,AV DEL LIBERTADOR Y LA PAMPA,11,1,MOTO-AUTO,-58.44523595,-34.55953855,AVENIDA,AUTO,MOTO,POINT (101657.76119068 107735.39237736)
29,9/11/2016,2016,9,SD,11,2016-0146,PEATON,FEMENINO,PEATON,2016,,PICHINCHA AV.,4,BRASIL,9,PICHINCHA AV. Y BRASIL,9/11/2016,20,20:00,PICHINCHA Y AV BRASIL,11,1,PEATON-PASAJEROS,-58.39626094,-34.63036565,AVENIDA,PASAJEROS,PEATON,POINT (106147.25140863 99876.44981079)
55,16/11/2016,2016,16,16/11/2016,11,2016-0147,PASAJERO_ACOMPAÑANTE,MASCULINO,MOVIL,2016,,INDEPENDENCIA AV.,1,"CEVALLOS, VIRREY",16,"INDEPENDENCIA AV. Y CEVALLOS, VIRREY",16/11/2016,21,21:15,AV INDEPENDENCIA Y VIRREY CEVALLOS,11,1,MOVIL-PASAJEROS,-58.38896772,-34.61799615,AVENIDA,PASAJEROS,MOVIL,POINT (106817.01972475 101248.18030272)
SD,16/11/2016,2016,16,SD,11,2016-0148,CONDUCTOR,MASCULINO,MOTO,2016,4895.0,GARMENDIA AV.,15,,16,GARMENDIA AV. 4895,16/11/2016,22,22:20,AV GARMENDIA 4895,11,1,MOTO-MOTO,-58.46536113,-34.59484504,AVENIDA,MOTO,MOTO,POINT (99810.88349598 103818.87868694)
41,18/11/2016,2016,18,18/11/2016,11,2016-0150,PASAJERO_ACOMPAÑANTE,MASCULINO,CARGAS,2016,,"ALCORTA, AMANCIO AV.",4,"TABORDA, DIOGENES",18,"ALCORTA, AMANCIO AV. Y TABORDA, DIOGENES",18/11/2016,18,18:20,AV AMANCIO ALCORTA Y DIOGENES TABORDA,11,1,CARGAS-CARGAS,-58.40879146,-34.65273216,AVENIDA,CARGAS,CARGAS,POINT (104996.91619776 97395.92929535)
SD,18/11/2016,2016,18,SD,11,2016-0151,PEATON,SD,PEATON,2016,,,0,,18,,18/11/2016,20,20:35,SD,11,1,PEATON-SD,.,.,CALLE,SD,PEATON,POINT (. .)
42,23/11/2016,2016,23,24/11/2016,11,2016-0152,CONDUCTOR,MASCULINO,MOTO,2016,,"MORENO, PERITO AV.",7,ZUVIRIA,23,"MORENO, PERITO AV. Y ZUVIRIA",23/11/2016,21,21:10,AV PERITO MORENO Y ZUVIRIA,11,1,MOTO-AUTO,-58.46451841,-34.64991946,AVENIDA,AUTO,MOTO,POINT (99888.30162107 97709.27452060)
83,25/11/2016,2016,25,25/11/2016,11,2016-0153,PEATON,FEMENINO,PEATON,2016,,ARAOZ,15,CORDOBA AV.,25,ARAOZ Y CORDOBA AV.,25/11/2016,15,15:42,ARAOZ Y AV CORDOBA,11,1,PEATON-MOTO,-58.42917090,-34.59485488,AVENIDA,MOTO,PEATON,POINT (103130.82393478 103817.27945358)
38,26/11/2016,2016,26,SD,11,2016-0154,CONDUCTOR,MASCULINO,MOTO,2016,15200.0,"PAZ, GRAL. AV.",8,,26,"PAZ, GRAL. AV. 15200",26/11/2016,14,14:14,AV GRAL PAZ 15200,11,1,MOTO-MOTO,-58.49007772,-34.68251141,GRAL PAZ,MOTO,MOTO,POINT (97546.12845734 94093.36420523)
29,26/11/2016,2016,26,SD,11,2016-0155,PEATON,FEMENINO,PEATON,2016,900.0,MADERO,10,,26,MADERO 900,26/11/2016,16,16:50,MADERO 900,11,1,PEATON-AUTO,-58.52756365,-34.62772274,CALLE,AUTO,PEATON,POINT (94107.02905618 100169.73297345)
